Datetime,Close,High,Low,Open,Volume
2024-11-07T00:00:00.000000+0000,75364.3671875,75658.7109375,75162.4140625,75634.90625,0
2024-11-07T06:00:00.000000+0000,74781.265625,74826.6484375,74494.9375,74797.421875,0
2024-11-07T12:00:00.000000+0000,75005.4375,75130.9765625,74767.0625,74767.0625,0
2024-11-07T18:00:00.000000+0000,76615.9375,76658.1015625,75930.5703125,76337.4765625,988246016
2024-11-08T00:00:00.000000+0000,76078.265625,76366.6640625,75900.03125,75900.03125,292634624
2024-11-08T06:00:00.000000+0000,75911.3203125,76045.5078125,75893.40625,76031.734375,0
2024-11-08T12:00:00.000000+0000,76145.4140625,76207.140625,76018.625,76021.5390625,189075456
2024-11-08T18:00:00.000000+0000,76855.3515625,77031.046875,76419.5078125,76423.7421875,0
2024-11-09T00:00:00.000000+0000,76443.53125,76641.8046875,76443.53125,76549.1171875,0
2024-11-09T06:00:00.000000+0000,76570.0234375,76779.0625,76469.2578125,76596.3359375,509255680
2024-11-09T12:00:00.000000+0000,76343.703125,76550.3359375,76343.703125,76526.015625,0
2024-11-09T18:00:00.000000+0000,76391.328125,76410.8671875,76239.1171875,76243.3671875,0
2024-11-10T00:00:00.000000+0000,77070.53125,77070.53125,76580.65625,76721.0859375,842582016
2024-11-10T06:00:00.000000+0000,78890.328125,79230.984375,78674.9453125,79107.6875,1872859136
2024-11-10T12:00:00.000000+0000,79643.5078125,80062.1875,79348.4765625,79898.1640625,3849134080
2024-11-10T18:00:00.000000+0000,80676.7265625,81007.5859375,80443.296875,80443.296875,4406693888
2024-11-11T00:00:00.000000+0000,80502.734375,80788.609375,80331.71875,80444.125,417406976
2024-11-11T06:00:00.000000+0000,80986.046875,81263.8203125,80687.53125,80777.234375,0
2024-11-11T12:00:00.000000+0000,82289.1640625,82482.40625,81860.78125,82201.765625,0
2024-11-11T18:00:00.000000+0000,85812.25,85835.8671875,84355.1875,84717.046875,789626880
2024-11-12T00:00:00.000000+0000,88850.484375,88910.6015625,86723.609375,88741.7890625,5188984832
2024-11-12T06:00:00.000000+0000,89601.890625,89845.0625,88288.015625,88412.203125,2182873088
2024-11-12T12:00:00.000000+0000,86510.6171875,87866.9609375,86312.1640625,87218.1328125,1066893312
2024-11-12T18:00:00.000000+0000,88985.8671875,88993.515625,87058.4765625,87058.4765625,0
2024-11-13T00:00:00.000000+0000,88143.6953125,88525.375,87729.8515625,88032.2890625,0
2024-11-13T06:00:00.000000+0000,86585.6328125,87036.3359375,86257.90625,86638.4375,0
2024-11-13T12:00:00.000000+0000,87822.78125,88084.4375,87682.7265625,87793.375,0
2024-11-13T18:00:00.000000+0000,92864.609375,93208.2578125,92248.828125,92280.1171875,143851520
2024-11-14T00:00:00.000000+0000,90232.953125,90497.5390625,89813.890625,90497.5390625,0
2024-11-14T06:00:00.000000+0000,89358.328125,90342.7421875,89358.328125,89995.3828125,0
2024-11-14T12:00:00.000000+0000,91312.671875,91609.734375,91135.46875,91539.0546875,78790656
2024-11-14T18:00:00.000000+0000,89114.8046875,89669.9296875,89057.0859375,89261.203125,0
2024-11-15T00:00:00.000000+0000,87961.6015625,88344.7421875,87302.5390625,87302.5390625,308682752
2024-11-15T06:00:00.000000+0000,88181.28125,88181.28125,87676.5546875,87753.6015625,87252992
2024-11-15T12:00:00.000000+0000,89775.359375,90677.1796875,89679.9140625,89745.5625,1030799360
2024-11-15T18:00:00.000000+0000,89296.0703125,89798.1484375,89248.15625,89510.3984375,0
2024-11-16T00:00:00.000000+0000,91012.6328125,91312.0625,90912.734375,91041.71875,0
2024-11-16T06:00:00.000000+0000,91222.0234375,91442.0078125,91222.0234375,91369.609375,0
2024-11-16T12:00:00.000000+0000,90913.25,91296.71875,90660.2109375,91171.484375,0
2024-11-16T18:00:00.000000+0000,91335.2265625,91408.4296875,90930.640625,90936.2265625,0
2024-11-17T00:00:00.000000+0000,90834.3671875,90894.3359375,90560.3046875,90560.3046875,0
2024-11-17T06:00:00.000000+0000,90625.4921875,90764.140625,90409.6796875,90481.8203125,0
2024-11-17T12:00:00.000000+0000,91054.84375,91116.515625,90660.6484375,90712.2265625,0
2024-11-17T18:00:00.000000+0000,89969.6640625,90608.765625,89927.7890625,90575.015625,32718848
2024-11-18T00:00:00.000000+0000,89955.65625,90093.7734375,89698.75,89849.765625,448008192
2024-11-18T06:00:00.000000+0000,91680.2421875,91680.2421875,90621.0390625,90621.0390625,1821069312
2024-11-18T12:00:00.000000+0000,90603.3671875,90734.9765625,90146.890625,90267.1953125,1318858752
2024-11-18T18:00:00.000000+0000,90389.84375,91682.71875,90221.171875,91636.2265625,1353760768
2024-11-19T00:00:00.000000+0000,91157.4453125,91236.0078125,90427.921875,90489.140625,513884160
2024-11-19T06:00:00.000000+0000,92012.328125,92012.328125,91699.5,91890.5078125,0
2024-11-19T12:00:00.000000+0000,92473.7734375,92509.5,91722.6640625,91722.6640625,1222139904
2024-11-19T18:00:00.000000+0000,93813.0625,93880.6015625,92887.75,92906.21875,2877792256
2024-11-20T00:00:00.000000+0000,92202.09375,92488.7578125,92173.484375,92381.0625,0
2024-11-20T06:00:00.000000+0000,92450.171875,92730.5546875,92450.171875,92588.4296875,0
2024-11-20T12:00:00.000000+0000,93723.1328125,93773.90625,93419.3984375,93560.1640625,0
2024-11-20T18:00:00.000000+0000,93707.0546875,94344.5234375,93300.828125,94045.4921875,0
2024-11-21T00:00:00.000000+0000,94799.3671875,94963.671875,94275.5078125,94350.7578125,1192861696
2024-11-21T06:00:00.000000+0000,97019.421875,97421.40625,96904.3984375,97379.6953125,2366824448
2024-11-21T12:00:00.000000+0000,97415.765625,98132.453125,97415.765625,97953.9375,1759281152
2024-11-21T18:00:00.000000+0000,98331.625,98374.75,97815.8359375,98065.53125,378068992
2024-11-22T00:00:00.000000+0000,98053.28125,98560.75,97972.859375,98453.703125,0
2024-11-22T06:00:00.000000+0000,99049.34375,99079.5,98779.6796875,98907.0546875,0
2024-11-22T12:00:00.000000+0000,98713.9453125,98985.984375,98619.7265625,98935.7265625,0
2024-11-22T18:00:00.000000+0000,99163.2109375,99239.8828125,98826.21875,98936.75,0
2024-11-23T00:00:00.000000+0000,98789.265625,99014.6796875,98668.9296875,99005.3046875,0
2024-11-23T06:00:00.000000+0000,98823.84375,98890.8984375,98722.5859375,98859.65625,0
2024-11-23T12:00:00.000000+0000,98660.6875,98692.0390625,98520.0546875,98548.078125,0
2024-11-23T18:00:00.000000+0000,97927.796875,98077.4765625,97827.03125,98077.4765625,0
2024-11-24T00:00:00.000000+0000,98033.0390625,98076.8046875,97769.3359375,97769.3359375,0
2024-11-24T06:00:00.000000+0000,98458.390625,98473.40625,98158.9609375,98361.4140625,636760064
2024-11-24T12:00:00.000000+0000,96905.921875,97497.375,96530.5,97389.2734375,2884636672
2024-11-24T18:00:00.000000+0000,96557.125,96593.3203125,95888.9296875,95888.9296875,181985280
2024-11-25T00:00:00.000000+0000,97907.4765625,98110.03125,97640.9453125,97939.4765625,568983552
2024-11-25T06:00:00.000000+0000,98210.6796875,98463.5859375,98164.9765625,98188.359375,370319360
2024-11-25T12:00:00.000000+0000,97965.578125,98360.8671875,97935.1015625,98275.71875,0
2024-11-25T18:00:00.000000+0000,95037.2265625,95842.6796875,94945.7421875,95235.03125,1830440960
2024-11-26T00:00:00.000000+0000,93992.7578125,94285.9296875,92856.0,93027.5546875,2584682496
2024-11-26T06:00:00.000000+0000,94544.609375,94984.6171875,94530.5390625,94666.5625,0
2024-11-26T12:00:00.000000+0000,92183.9296875,92601.96875,91819.5,92368.0,4655177728
2024-11-26T18:00:00.000000+0000,92647.296875,93608.03125,92050.5625,93578.0703125,248168448
2024-11-27T00:00:00.000000+0000,91911.9140625,92374.84375,91804.3671875,91938.3203125,0
2024-11-27T06:00:00.000000+0000,93105.171875,93347.5625,92725.4921875,92725.4921875,721076224
2024-11-27T12:00:00.000000+0000,93459.7734375,93459.7734375,92872.75,93375.9140625,0
2024-11-27T18:00:00.000000+0000,96240.2734375,96603.4453125,96135.609375,96356.3515625,0
2024-11-28T00:00:00.000000+0000,96560.40625,96560.40625,95871.0234375,95948.7421875,85893120
2024-11-28T06:00:00.000000+0000,95553.328125,95701.6953125,95188.5,95515.8515625,0
2024-11-28T12:00:00.000000+0000,95558.453125,95664.7578125,95240.1953125,95483.8984375,0
2024-11-28T18:00:00.000000+0000,95298.7265625,95331.8984375,94894.1640625,94894.1640625,0
2024-11-29T00:00:00.000000+0000,95524.96875,95835.9296875,95433.3359375,95675.8984375,0
2024-11-29T06:00:00.000000+0000,96255.5390625,96377.0234375,96100.984375,96198.0390625,0
2024-11-29T12:00:00.000000+0000,97003.6796875,97506.53125,96960.6796875,97281.3203125,592699392
2024-11-29T18:00:00.000000+0000,97246.7421875,97432.6953125,97019.015625,97072.53125,870907904
2024-11-30T00:00:00.000000+0000,97065.7265625,97486.3046875,97002.4921875,97486.3046875,29286400
