Price,Close,High,Low,Open,Volume,short_ma,long_ma,signal,position,returns,strategy_returns,buy_hold_return,strategy_return
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,
Datetime,,,,,,,,,,,,,
2025-04-06 06:00:00+00:00,83155.4453125,83420.5703125,83144.46875,83420.5703125,0,83344.125,,0.0,0.0,-0.003089758568181722,-0.0,1.0053253289369601,1.0
2025-04-06 07:00:00+00:00,83011.203125,83143.4453125,83011.203125,83098.5,35419136,83330.29253472222,,0.0,0.0,-0.0017346090440371054,-0.0,1.0035814825291864,1.0
2025-04-06 08:00:00+00:00,82990.6640625,82990.6640625,82722.390625,82976.3359375,0,83277.72916666667,,0.0,0.0,-0.00024742518752640663,-0.0,1.0033331711926736,1.0
2025-04-06 09:00:00+00:00,83011.796875,83094.96875,82899.5234375,82991.875,0,83225.78298611111,,0.0,0.0,0.00025464084109616536,0.0,1.0035886607952857,1.0
2025-04-06 10:00:00+00:00,82803.71875,83012.984375,82718.21875,83012.984375,55005184,83157.83506944444,,0.0,0.0,-0.002506609094528156,-0.0,1.0010730563309709,1.0
2025-04-06 11:00:00+00:00,82799.0546875,82859.828125,82633.71875,82820.4375,0,83105.64409722222,,0.0,0.0,-5.632672747557521e-05,-0.0,1.0010166691617437,1.0
2025-04-06 12:00:00+00:00,82651.03125,82913.71875,82627.3203125,82802.96875,0,83032.13194444444,83081.35081845238,0.0,0.0,-0.0017877430854575938,-0.0,0.999227108533022,1.0
2025-04-06 13:00:00+00:00,82264.3671875,82763.5234375,82252.421875,82652.2421875,0,82900.05034722222,83059.89397321429,0.0,0.0,-0.004678272692453578,-0.0,0.9945524516376126,1.0
2025-04-06 14:00:00+00:00,82512.7890625,82692.8046875,82262.3203125,82262.3203125,398101504,82800.0078125,83043.99441964286,0.0,0.0,0.003019799258089373,0.0,0.9975558003931989,1.0
2025-04-06 15:00:00+00:00,82554.34375,82689.0625,82396.890625,82609.1953125,0,82733.21875,83020.55654761905,0.0,0.0,0.0005036151119377497,0.0,0.9980581845692781,1.0
2025-04-06 16:00:00+00:00,81963.0234375,82522.015625,81963.0234375,82522.015625,473309184,82616.75434027778,82981.81212797618,0.0,0.0,-0.007162800715740603,-0.0,0.9909092926904945,1.0
2025-04-06 17:00:00+00:00,80709.6640625,81948.46875,80675.3046875,81948.46875,2693504000,82363.30989583333,82870.87016369047,0.0,0.0,-0.015291765999283058,-0.0,0.9757565396601564,1.0
2025-04-06 18:00:00+00:00,78977.8203125,80755.265625,78923.8515625,80755.265625,4616935424,81915.09027777778,82683.17150297618,0.0,0.0,-0.021457699894016358,-0.0,0.9548190486625049,1.0
2025-04-06 19:00:00+00:00,79597.0703125,79796.9921875,78979.4921875,79015.2265625,2863757312,81558.79600694444,82514.66555059524,0.0,0.0,0.007840808945470457,0.0,0.9623056024005634,1.0
2025-04-06 20:00:00+00:00,78810.0,79805.9921875,78633.4375,79610.0078125,2215884800,81115.56770833333,82293.05915178571,0.0,0.0,-0.009888181931947293,-0.0,0.9527901495298945,1.0
2025-04-06 21:00:00+00:00,78929.84375,79566.6640625,78811.8671875,78811.8671875,1563561984,80702.10243055556,82076.41778273809,0.0,0.0,0.0015206667935541152,0.0,0.9542390258715101,1.0
2025-04-06 22:00:00+00:00,77911.8984375,79001.1875,77789.3984375,78901.71875,3671539712,80218.49479166667,81814.35342261905,0.0,0.0,-0.012896836787416044,-0.0,0.9419323608986624,1.0
2025-04-06 23:00:00+00:00,78088.5625,78530.3125,77128.8671875,77988.765625,4818337792,79726.9140625,81567.67671130953,0.0,0.0,0.002267485018885962,0.0,0.944068178415804,1.0
2025-04-07 00:00:00+00:00,78291.71875,78411.7265625,77411.0859375,78337.90625,2514092032,79253.2890625,81328.58519345238,0.0,0.0,0.002601613392486213,0.0,0.9465242788321907,1.0
2025-04-07 01:00:00+00:00,79068.1953125,79247.484375,78261.421875,78261.421875,2602860544,78931.64149305556,81119.78013392857,0.0,0.0,0.00991773555233122,0.0,0.9559116563235094,1.0
2025-04-07 02:00:00+00:00,78382.203125,79122.3828125,78382.203125,79115.625,1091391488,78673.03472222222,80880.21019345238,0.0,0.0,-0.00867595605020155,-0.0,0.9476182088053713,1.0
2025-04-07 03:00:00+00:00,77577.6953125,78397.7734375,77342.484375,78390.953125,1881853952,78517.46527777778,80614.60305059524,0.0,0.0,-0.010263909158269136,-0.0,0.9378919415934712,1.0
2025-04-07 04:00:00+00:00,76992.4140625,77875.6640625,76710.4609375,77712.2421875,3010756608,78228.05902777778,80327.99404761905,0.0,0.0,-0.007544452663131529,-0.0,0.9308160602369867,1.0
2025-04-07 05:00:00+00:00,76824.09375,77443.3125,76661.4921875,77151.296875,2553860096,78007.40277777778,80034.34784226191,0.0,0.0,-0.0021861934652855908,-0.0,0.9287811162487137,1.0
2025-04-07 06:00:00+00:00,74830.296875,77148.5546875,74511.171875,76871.3359375,6181826560,77551.89756944444,79644.75260416667,0.0,0.0,-0.025952754893382668,-0.0,0.9046766875891085,1.0
2025-04-07 07:00:00+00:00,75091.953125,75276.890625,74467.703125,74727.2265625,4674285568,77238.5703125,79277.52566964286,0.0,0.0,0.0034966619260790033,0.0,0.9078400361180126,1.0
2025-04-07 08:00:00+00:00,76201.3984375,76750.765625,75052.453125,75052.453125,3623022592,77028.88541666667,78963.3515625,0.0,0.0,0.01477449002629072,0.0,0.9212529096771055,1.0
2025-04-07 09:00:00+00:00,76193.9609375,76698.203125,75818.625,76176.234375,2363854848,76795.80121527778,78655.87202380953,0.0,0.0,-9.760319564344755e-05,-0.0,0.9211629924491251,1.0
2025-04-07 10:00:00+00:00,76874.671875,77456.6875,76125.984375,76125.984375,2913062912,76552.07638888889,78399.21986607143,0.0,0.0,0.008933922441154651,0.0,0.9293925911793276,1.0
2025-04-07 11:00:00+00:00,76615.1015625,77315.109375,76445.78125,76938.1953125,1969881088,76355.73177083333,78118.37760416667,0.0,0.0,-0.003376538802299711,-0.0,0.9262544610326408,1.0
2025-04-07 12:00:00+00:00,77292.4453125,77570.8359375,76449.859375,76635.1015625,4382883840,76324.03732638889,77867.81101190476,0.0,0.0,0.008840864740581766,0.0,0.9344433514379908,1.0
2025-04-07 13:00:00+00:00,78259.15625,78259.15625,75888.9140625,77241.8046875,1150590976,76464.78645833333,77691.43638392857,0.0,0.0,0.012507185321819048,0.0,0.9461306076071675,1.0
2025-04-07 14:00:00+00:00,78970.8359375,81111.015625,77938.2109375,78373.0234375,14757781504,76703.31336805556,77608.63504464286,0.0,0.0,0.009093883982425277,0.0,0.9547346095849686,1.0
2025-04-07 15:00:00+00:00,78683.6015625,79242.484375,77934.65625,79031.8359375,5676908544,77131.45833333333,77594.62462797618,0.0,0.0,-0.003637220900476801,-0.0,0.9512620289085776,1.0
2025-04-07 16:00:00+00:00,77345.265625,78486.265625,77345.265625,78457.703125,859406336,77381.82638888889,77487.39583333333,0.0,0.0,-0.017009083353116905,-0.0,0.9350819337682165,1.0
2025-04-07 17:00:00+00:00,79064.859375,79064.859375,77409.65625,77409.65625,426115072,77699.98871527778,77499.53199404762,0.0,0.0,0.02223269564212571,0.0,0.9558713258021356,1.0
2025-04-07 18:00:00+00:00,78321.78125,79222.3203125,78321.78125,79046.125,0,77936.41319444444,77470.57663690476,0.0,0.0,-0.009398336136609342,-0.0,0.9468877257789008,1.0
2025-04-07 19:00:00+00:00,78234.46875,78822.96875,78087.6953125,78473.3359375,0,78087.50173611111,77485.93712797618,0.0,0.0,-0.001114792061754799,-0.0,0.9458321428588294,1.0
2025-04-07 20:00:00+00:00,78813.859375,79048.3515625,78064.828125,78064.828125,0,78331.80815972222,77520.47507440476,0.0,0.0,0.0074058229608673365,0.0,0.9528368082595398,1.0
2025-04-07 21:00:00+00:00,79300.4921875,79447.1875,78669.078125,78908.46875,0,78554.92447916667,77568.51190476191,0.0,0.0,0.006174457339851669,0.0,0.9587200584839787,1.0
2025-04-07 22:00:00+00:00,79993.53125,80163.1171875,79183.2265625,79183.2265625,0,78747.6328125,77612.57552083333,0.0,0.0,0.008739404301064901,0.0,0.9670987006866107,1.0
2025-04-07 23:00:00+00:00,79133.5,80022.75,79133.5,79929.4375,0,78765.70659722222,77648.3515625,0.0,0.0,-0.010751259965161242,-0.0,0.9567011711435593,1.0
2025-04-08 00:00:00+00:00,79061.53125,79523.234375,79061.53125,79140.75,0,78807.69878472222,77719.01041666667,0.0,0.0,-0.0009094599632266664,-0.0,0.9558310897316322,1.0
2025-04-08 01:00:00+00:00,80670.8671875,80726.1640625,78960.1796875,78994.703125,274046976,79177.21006944444,77894.17485119047,0.0,0.0,0.020355486569203052,0.0,0.9752874966410912,1.0
2025-04-08 02:00:00+00:00,79891.25,80823.890625,79891.25,80572.8046875,0,79269.03125,78040.22991071429,0.0,0.0,-0.009664172639770485,-0.0,0.9658621499001421,1.0
2025-04-08 03:00:00+00:00,79824.203125,80135.5859375,79767.71875,79913.890625,0,79435.96701388889,78278.03497023809,0.0,0.0,-0.0008392267613787086,-0.0,0.9650515725361432,1.0
2025-04-08 04:00:00+00:00,80279.2109375,80328.3515625,79845.5859375,79871.03125,0,79663.16059027778,78525.04724702382,0.0,0.0,0.005700123454881023,0.0,0.9705524856399262,1.0
2025-04-08 05:00:00+00:00,79817.7578125,80279.453125,79571.4765625,80279.453125,0,79774.70486111111,78697.25483630953,0.0,0.0,-0.005748102399253274,-0.0,0.9649736505686182,1.0
2025-04-08 06:00:00+00:00,79451.9609375,79785.828125,79309.9453125,79785.828125,0,79791.53472222222,78852.39769345238,0.0,0.0,-0.004582900911089149,-0.0,0.9605512719462502,1.0
2025-04-08 07:00:00+00:00,79475.4921875,79660.328125,79252.625,79438.6171875,0,79733.97482638889,78976.24627976191,0.0,0.0,0.00029616953090072506,0.0,0.9608357579658686,1.0
2025-04-08 08:00:00+00:00,79131.9453125,79478.328125,78948.859375,79471.5625,0,79733.80208333333,79096.09598214286,0.0,0.0,-0.004322676910128442,-0.0,0.9566823754204838,1.0
2025-04-08 09:00:00+00:00,78946.40625,79146.3671875,78854.5390625,79125.2421875,0,79721.01041666667,79174.85602678571,0.0,0.0,-0.0023446796583515006,-0.0,0.954439261715332,1.0
2025-04-08 10:00:00+00:00,78961.6796875,79151.3203125,78843.546875,78906.515625,0,79531.10069444444,79208.30952380953,0.0,0.0,0.0001934658995323968,0.0,0.9546239131656488,1.0
2025-04-08 11:00:00+00:00,79869.5703125,79877.5,78969.03125,78969.03125,0,79528.69184027778,79251.10639880953,0.0,0.0,0.011497863629460259,0.0,0.9656000487366491,1.0
2025-04-08 12:00:00+00:00,79842.171875,80102.0390625,79612.375,79964.4609375,0,79530.68836805556,79306.27641369047,0.0,0.0,-0.000343039750843821,-0.0,0.9652688095365156,1.0
2025-04-08 13:00:00+00:00,79938.78125,80215.0234375,79503.0546875,79822.59375,0,79492.86284722222,79429.77715773809,0.0,0.0,0.0012100043464655652,0.0,0.9664367889915625,1.0
2025-04-08 14:00:00+00:00,78530.4765625,80197.1328125,78530.4765625,79913.2734375,0,79349.83159722222,79404.33035714286,0.0,0.0,-0.017617289949613757,-0.0,0.9494107918619245,1.0
2025-04-08 15:00:00+00:00,78486.2109375,78738.390625,78179.15625,78456.703125,0,79242.52604166667,79412.16034226191,0.0,0.0,-0.000563674473117115,-0.0,0.94887563323405,1.0
2025-04-08 16:00:00+00:00,77427.8046875,78467.6171875,77341.0,78467.6171875,0,79015.00520833333,79373.74776785714,0.0,0.0,-0.013485250942268379,-0.0,0.936079807206885,1.0
2025-04-08 17:00:00+00:00,77295.171875,77367.7734375,76529.359375,77306.390625,0,78810.91927083333,79301.42931547618,0.0,0.0,-0.0017129868660916703,-0.0,0.9344763147915259,1.0
2025-04-08 18:00:00+00:00,77226.828125,77662.1796875,77096.7734375,77288.375,0,78619.85503472222,79202.68340773809,0.0,0.0,-0.0008841917074784433,-0.0,0.9336500585831522,1.0
2025-04-08 19:00:00+00:00,76786.71875,77287.09375,76331.171875,77238.484375,627417088,78378.19270833333,79049.97805059524,0.0,0.0,-0.005698918182780122,-0.0,0.928329263287939,1.0
2025-04-08 20:00:00+00:00,77014.8203125,77118.375,76575.5546875,76826.328125,350687232,78060.99826388889,78949.08854166667,0.0,0.0,0.002970586140588205,0.0,0.9310869453313646,1.0
2025-04-08 21:00:00+00:00,77004.3671875,77184.7109375,76700.4375,77031.6796875,0,77745.68663194444,78851.12834821429,0.0,0.0,-0.00013572874620215725,-0.0,0.9309605700676695,1.0
2025-04-08 22:00:00+00:00,76719.9765625,76945.140625,76222.8515625,76945.140625,0,77388.04166666667,78662.99069940476,0.0,0.0,-0.003693175275468863,-0.0,0.9275223695078592,1.0
2025-04-08 23:00:00+00:00,76261.375,76696.8359375,76253.453125,76662.734375,0,77135.91927083333,78490.13950892857,0.0,0.0,-0.005977603005736021,-0.0,0.9219780090040016,1.0
2025-04-09 00:00:00+00:00,76443.7421875,76724.09375,76026.6875,76261.1015625,549027840,76908.97829861111,78329.16517857143,0.0,0.0,0.0023913440781784256,0.0,0.9241827756560441,1.0
2025-04-09 01:00:00+00:00,75992.8359375,76502.4453125,74627.609375,76447.3359375,2251644928,76749.53732638889,78125.05208333333,0.0,0.0,-0.005898537108427027,-0.0,0.9187314492588678,1.0
2025-04-09 02:00:00+00:00,75568.7109375,76278.2734375,75568.7109375,76021.21875,328867840,76557.70833333333,77922.71651785714,0.0,0.0,-0.005581118203679347,-0.0,0.9136039004431165,1.0
2025-04-09 03:00:00+00:00,75003.03125,75785.4765625,75003.03125,75652.0859375,640184320,76310.61979166667,77710.86272321429,0.0,0.0,-0.007485633676719061,-0.0,0.9067649963187776,1.0
2025-04-09 04:00:00+00:00,76316.8671875,76786.8125,75015.4921875,75015.4921875,2146983936,76258.4140625,77560.45200892857,0.0,0.0,0.017517104517025706,0.0,0.922648893531674,1.0
2025-04-09 05:00:00+00:00,76621.6484375,76695.515625,76229.8984375,76362.203125,435314688,76214.72829861111,77440.9140625,0.0,0.0,0.003993628947729144,0.0,0.9263336108614724,1.0
2025-04-09 06:00:00+00:00,76756.546875,77160.15625,76676.265625,76676.265625,489353216,76187.19270833333,77336.63504464286,0.0,0.0,0.0017605786386862832,0.0,0.9279644940290522,1.0
2025-04-09 07:00:00+00:00,77739.625,77879.0234375,76774.25,76774.25,2693238784,76300.48697916667,77278.44196428571,0.0,0.0,0.012807742987721582,0.0,0.9398496247703074,1.0
2025-04-09 08:00:00+00:00,77310.1015625,77815.171875,77067.4453125,77674.0625,0,76417.01215277778,77156.5625,0.0,0.0,-0.005525154482028949,-0.0,0.9346568104035745,1.0
2025-04-09 09:00:00+00:00,77472.4765625,77480.2890625,77150.765625,77259.375,0,76531.31597222222,77043.71986607143,0.0,0.0,0.0021003076793106867,0.0,0.9366198772799852,1.0
2025-04-09 10:00:00+00:00,77440.6796875,77512.109375,76943.359375,77460.75,240209920,76692.1875,76924.76264880953,0.0,0.0,-0.0004104280179342279,-0.0,0.9362354622401954,1.0
2025-04-09 11:00:00+00:00,76133.125,76873.09375,75773.0703125,76873.09375,2896629760,76754.90017361111,76810.60305059524,0.0,0.0,-0.01688459725271574,-0.0,0.9204275035265596,1.0
2025-04-09 12:00:00+00:00,76803.234375,76946.796875,76028.3671875,76178.4453125,795619328,76954.92274305556,76730.46130952382,0.0,0.0,0.008801810972556279,0.0,0.9285289324265422,1.0
2025-04-09 13:00:00+00:00,77719.2109375,77725.1484375,76688.7578125,76738.421875,549617664,77110.73871527778,76744.33779761905,0.0,0.0,0.011926275891294358,0.0,0.9396028246477102,1.0
2025-04-09 14:00:00+00:00,76968.9765625,78174.265625,76968.9765625,77653.09375,349700096,77149.33072916667,76728.8046875,0.0,0.0,-0.009653139371208042,-0.0,0.930532707627805,1.0
2025-04-09 15:00:00+00:00,77112.640625,77472.890625,76906.5546875,76906.5546875,607432704,77188.89670138889,76723.3671875,0.0,0.0,0.0018665190693205602,0.0,0.9322695646712188,1.0
2025-04-09 16:00:00+00:00,78161.0625,78194.2109375,77165.296875,77192.15625,0,77235.72309027778,76788.81212797618,0.0,0.0,0.013595979420527149,0.0,0.9449446824868725,1.0
2025-04-09 17:00:00+00:00,82134.9296875,82134.9296875,78200.5859375,78200.5859375,7960363008,77771.81510416667,77032.62686011905,0.0,0.0,0.05084203131834353,0.0,0.9929875896279722,1.0
2025-04-09 18:00:00+00:00,81820.40625,82842.078125,81820.40625,82167.4609375,5378441216,78254.91840277778,77261.96205357143,0.0,0.0,-0.003829350541805665,-0.0,0.989185092063624,1.0
2025-04-09 19:00:00+00:00,82227.609375,82516.8671875,81785.6796875,81785.6796875,2264743936,78786.79947916667,77524.23028273809,0.0,0.0,0.004976791776806877,0.0,0.9941080602955462,1.0
2025-04-09 20:00:00+00:00,83112.9140625,83112.9140625,82035.84375,82288.203125,1788141568,79562.33159722222,77850.49404761905,0.0,0.0,0.010766513756499396,0.0,1.0048111384021652,1.0
2025-04-09 21:00:00+00:00,83268.90625,83528.5703125,82885.328125,83190.0390625,3547693056,80280.73958333333,78175.50186011905,0.0,0.0,0.0018768706314724604,0.0,1.0066970389180085,1.0
2025-04-09 22:00:00+00:00,83020.6328125,83432.890625,82979.828125,83382.9296875,1380155392,80869.78645833333,78510.15885416667,0.0,0.0,-0.0029815863889769423,-0.0,1.0036954847289472,1.0
2025-04-09 23:00:00+00:00,82527.4140625,83094.078125,82527.4140625,83032.3828125,0,81487.390625,78841.52566964286,0.0,0.0,-0.005940917736846463,-0.0,0.9977326124213283,1.0
2025-04-10 00:00:00+00:00,82276.5703125,82651.2734375,82074.28125,82610.3125,0,82061.16059027778,79187.88467261905,0.0,0.0,-0.0030395202957653744,-0.0,0.9946999838961267,1.0
2025-04-10 01:00:00+00:00,82207.5546875,82537.8984375,82207.5546875,82316.9609375,0,82510.77083333333,79468.39360119047,0.0,0.0,-0.0008388247679487204,-0.0,0.9938656049129564,1.0
2025-04-10 02:00:00+00:00,82190.1875,82506.859375,82188.6875,82215.4765625,0,82516.91059027778,79733.56212797618,0.0,0.0,-0.00021126023716455666,-0.0,0.9936556406295528,1.0
2025-04-10 03:00:00+00:00,81660.9296875,82186.609375,81449.4296875,82186.609375,0,82499.19097222222,79967.10416666667,0.0,0.0,-0.0064394282164157435,-0.0,0.9872570664598822,1.0
2025-04-10 04:00:00+00:00,81964.609375,81979.25,81631.2890625,81787.625,0,82469.96875,80168.29389880953,0.0,0.0,0.003718788025829811,0.0,0.9909284662170491,1.0
2025-04-10 05:00:00+00:00,82140.8125,82171.1796875,81910.2734375,81970.9453125,0,82361.95746527778,80398.32775297618,0.0,0.0,0.0021497464130384447,0.0,0.9930587111328769,1.0
2025-04-10 06:00:00+00:00,82095.390625,82290.09375,81853.7890625,82113.3828125,0,82231.56684027778,80618.46651785714,0.0,0.0,-0.0005529757208087016,-0.0,0.9925095737762829,1.0
2025-04-10 07:00:00+00:00,81566.0546875,82163.6484375,81335.40625,82117.5703125,0,82069.94704861111,80814.91294642857,0.0,0.0,-0.006447815565162829,-0.0,0.986110055097915,1.0
2025-04-10 08:00:00+00:00,81478.4765625,81760.2578125,81403.8125,81562.390625,409149440,81953.3984375,81069.45349702382,0.0,0.0,-0.0010737079945271066,-0.0,0.9850512608482729,1.0
2025-04-10 09:00:00+00:00,82011.4140625,82011.4140625,81342.109375,81506.109375,0,81923.93663194444,81317.46205357143,0.0,0.0,0.006540837807530675,0.0,0.991494321377585,1.0
2025-04-10 10:00:00+00:00,81698.3828125,82086.09375,81563.7890625,82008.109375,243310592,81867.36197916667,81506.94642857143,0.0,0.0,-0.0038169229683253647,-0.0,0.9877098639293547,1.0
2025-04-10 11:00:00+00:00,81824.625,81853.8359375,81472.75,81704.4296875,0,81826.74392361111,81738.16778273809,0.0,0.0,0.0015452225999348368,0.0,0.9892360955332768,1.0
2025-04-10 12:00:00+00:00,81632.0703125,82338.9375,81435.890625,81835.203125,0,81823.53732638889,81953.37872023809,0.0,0.0,-0.0023532608612627515,-0.0,0.98690816494711,1.0
2025-04-10 13:00:00+00:00,80862.578125,81855.8515625,80840.921875,81660.328125,513482752,81701.08940972222,82082.02232142857,0.0,0.0,-0.009426346588470302,-0.0,0.9776052265333273,1.0
2025-04-10 14:00:00+00:00,81234.6015625,81739.796875,80632.8828125,80826.859375,0,81600.39930555556,82039.14955357143,0.0,0.0,0.004600687315768237,0.0,0.9821028824988679,1.0
2025-04-10 15:00:00+00:00,78640.9453125,81198.25,78640.9453125,81198.25,1327046656,81216.57204861111,81887.74665178571,0.0,0.0,-0.03192797404200354,-0.0,0.9507463271598672,1.0
2025-04-10 16:00:00+00:00,79403.6875,79568.171875,78577.8203125,78699.6171875,2340438016,80976.30902777778,81753.27418154762,0.0,0.0,0.009699046526832067,0.0,0.9599676600222055,1.0
2025-04-10 17:00:00+00:00,79343.8125,79401.3828125,78625.796875,79400.390625,0,80739.12413194444,81573.79315476191,0.0,0.0,-0.000754058178973116,-0.0,0.9592437885566161,1.0
2025-04-10 18:00:00+00:00,79499.9765625,79765.75,79263.546875,79287.015625,0,80460.07552083333,81394.3203125,0.0,0.0,0.0019681945898428754,0.0,0.9611317669915936,1.0
2025-04-10 19:00:00+00:00,79790.328125,79790.328125,79265.8046875,79447.0234375,0,80248.06944444444,81240.49627976191,0.0,0.0,0.0036522219886661045,0.0,0.9646420335650059,1.0
2025-04-10 20:00:00+00:00,79811.546875,79883.515625,79538.6640625,79589.046875,0,80024.39409722222,81111.16927083333,0.0,0.0,0.00026593135407027013,0.0,0.9648985621271849,1.0
2025-04-10 21:00:00+00:00,79675.046875,79959.46875,79653.7265625,79836.7109375,0,79806.94704861111,80987.28720238095,0.0,0.0,-0.0017102788424059323,-0.0,0.9632483165313109,1.0
2025-04-10 22:00:00+00:00,79664.3125,79851.0078125,79528.9765625,79652.296875,0,79673.80642361111,80866.18043154762,0.0,0.0,-0.00013472693673888259,-0.0,0.9631185410363058,1.0
2025-04-10 23:00:00+00:00,79560.1484375,79676.6484375,79404.1015625,79608.8984375,116011008,79487.75607638889,80740.94047619047,0.0,0.0,-0.0013075373304702875,-0.0,0.9618592275902328,1.0
2025-04-11 00:00:00+00:00,79042.3359375,79673.25,79042.3359375,79557.734375,0,79532.35503472222,80616.24553571429,0.0,0.0,-0.006508440597075782,-0.0,0.9555990239447125,1.0
2025-04-11 01:00:00+00:00,80377.7890625,80377.7890625,78969.890625,78969.890625,26558464,79640.58854166667,80540.68266369047,0.0,0.0,0.016895415718178652,0.0,0.9717442667141442,1.0
2025-04-11 02:00:00+00:00,80246.2265625,80720.078125,80119.875,80356.7890625,1101811712,79740.85677083333,80450.46428571429,0.0,0.0,-0.0016368016778578465,-0.0,0.9701537140679377,1.0
2025-04-11 03:00:00+00:00,80762.4921875,80792.703125,80288.140625,80288.140625,0,79881.13628472222,80386.99293154762,0.0,0.0,0.006433519021581624,0.0,0.9763952164412518,1.0
2025-04-11 04:00:00+00:00,80839.1640625,80954.515625,80691.96875,80780.609375,774815744,79997.67361111111,80352.37909226191,0.0,0.0,0.0009493500376633879,0.0,0.9773221572767546,1.0
2025-04-11 05:00:00+00:00,80766.9609375,80831.375,80485.4375,80831.375,0,80103.83072916667,80318.49739583333,0.0,0.0,-0.0008931701092823596,-0.0,0.9764492423387356,1.0
2025-04-11 06:00:00+00:00,81031.234375,81227.0078125,80864.1015625,80864.1015625,923131904,80254.51822916667,80271.82217261905,0.0,0.0,0.00327204879857379,0.0,0.9796442319089984,1.0
2025-04-11 07:00:00+00:00,81211.6484375,81361.5625,80824.8984375,81039.6875,0,80426.44444444444,80248.64434523809,0.0,0.0,0.002226475554661711,0.0,0.9818253858436091,1.0
2025-04-11 08:00:00+00:00,81517.8984375,81662.578125,80829.265625,81220.4921875,937967616,80643.97222222222,80234.03831845238,0.0,0.0,0.0037710107588284636,0.0,0.9855278599369163,1.0
2025-04-11 09:00:00+00:00,82296.140625,82362.6015625,81435.0625,81536.515625,1206435840,81005.50607638889,80265.66071428571,0.0,0.0,0.009546887277726901,0.0,0.9949365833247934,1.0
2025-04-11 10:00:00+00:00,82587.2265625,82893.015625,82265.59375,82350.7421875,464678912,81250.99913194444,80347.78683035714,0.0,0.0,0.003537054536085771,0.0,0.99845572827996,1.0
2025-04-11 11:00:00+00:00,82134.5859375,82796.578125,81984.59375,82610.515625,643305472,81460.81684027778,80390.64322916667,0.0,0.0,-0.005480758270256847,-0.0,0.9929834337897042,1.0
2025-04-11 12:00:00+00:00,82000.703125,82289.9609375,81876.125,82098.9140625,0,81598.39583333333,80550.63169642857,0.0,0.0,-0.001630041851089059,-0.0,0.9913648292351889,1.0
2025-04-11 13:00:00+00:00,82794.6875,83216.5234375,81812.0234375,82043.5546875,458985472,81815.67621527778,80712.10788690476,0.0,0.0,0.00968265325468809,0.0,1.0009638711255662,1.0
2025-04-11 14:00:00+00:00,81887.59375,82705.5234375,81316.6796875,82553.15625,0,81940.19097222222,80833.24032738095,0.0,0.0,-0.010955941466655128,-0.0,0.989997369543278,1.0
2025-04-11 15:00:00+00:00,82480.0625,82591.2890625,81709.1796875,81867.1796875,0,82101.171875,80975.14918154762,0.0,0.0,0.007235146654922975,0.0,0.9971601456999116,1.0
